Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,Packet Length Variance,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Fwd Act Data Pkts,Active Mean,Active Std,Idle Mean,Idle Std,Label
194069,1174,19188,258570,25195803,220.247018739,379.347632201,1313.10209506,169.193973803,131161458.03812,104921.445465273,9.53140808408,294.51684654,194069,165.446717818,1217.11490673,194062,10.1142440194,303.839817865,-1174,-19188,6049.39480288,98872.0506624,1250.09625301,316.473792279,100155.661199,16,1250.1576466,220.247018739,1313.10209506,25454373,20362,131161458,1173,0,0,0,0,vod
223588,987,42899,149775,56761677,151.747720365,310.039580968,1323.14685657,129.011154589,254537148.684187,196280.65906936,5.09486157001,212.055539794,223586,226.760649087,1397.58719188,223583,5.21196792391,214.625461477,15264,577576,4414.36928637,191866.289783,1296.80290291,220.44313941,48595.1777129,43,1296.83245226,151.747720365,1323.14685657,56911452,43886,254537148,986,0,0,0,0,vod
25730,258,8496,30182.0,11321909.0,1337.0,29.0,116.984496124,285.527431529,1337.0,28.0,1332.61640772,71.7594313971,4.4120058297706956E8,340225.4178002332,2.9395635782,188.05017789,15087.0,0.0,25730.0,100.116731518,1095.45641618,15087.0,0.0,25690.0,3.02413184226,191.290360159,15115.0,0.0,0,0,0,0,3240,84408,10027.2055966,330198.212204,28.0,1337.0,1296.79360366,222.845261881,49660.0107427,0,0,0,0,0,0,0,0,32.0,1296.94174092,116.984496124,1332.61640772,0,0,0,11352091,8754,441200582,0,0,0,0,0,0,257,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
222924,1422,34388,237608,45564389,167.094233474,326.688984712,1325.00840409,119.809175998,205460143.367246,160637.70612406,6.22536233908,205.128942979,222924,156.87825475,1018.8137855,222910,6.48239160148,209.763124853,29672,631548,6378.8555741,154258.85055,1279.02973947,262.956304607,69146.0181326,24,1279.06545658,167.094233474,1325.00840409,45801997,35810,205460143,1421,0,0,0,0,vod
125722,886,17612,129352,23334495,145.995485327,301.576647895,1324.92022485,120.530833573,186632785.033646,147134.153131512,6.79688598151,181.75611474,125722,142.058757062,819.997819598,114170,6.48288001817,165.418236404,-886,-17612,7047.29482509,140086.858306,1268.45688956,285.594871181,81564.4304449,19,1268.52546221,145.995485327,1324.92022485,23463847,18498,186632785,885,0,0,0,0,vod
125722,886,17612,129352,23334495,145.995485327,301.576647895,1324.92022485,120.530833573,186632785.033646,147134.153131512,6.79688598151,181.75611474,125722,142.058757062,819.997819598,114170,6.48288001817,165.418236404,-886,-17612,7047.29482509,140086.858306,1268.45688956,285.594871181,81564.4304449,19,1268.52546221,145.995485327,1324.92022485,23463847,18498,186632785,885,0,0,0,0,vod
197738,1026,7154,123530,8832118,120.399610136,138.417277083,1234.57058988,335.868250145,45290475.2753644,41367.8706166746,24.1763051718,474.900798199,197694,192.872195122,1335.8844179,197696,27.6381937649,509.863897821,27376,167440,5188.68401622,36179.1866005,1094.85209632,487.058696131,237226.173476,6,1094.98594132,120.399610136,1234.57058988,8955648,8180,45290475,1025,0,0,0,0,vod
138083,326,8237,33320.0,10900723.0,1194.0,31.0,102.208588957,267.975485767,1337.0,29.0,1323.38509166,126.963841155,7.91845701498374E7,62013.42670712542,16.1274234992,578.530845958,29736.0,0.0,138083.0,424.870769231,2944.4231889,29736.0,0.0,138080.0,16.7654201068,590.281542202,29749.0,0.0,0,0,0,0,4300,108040,2360.89887966,59652.5278275,29.0,1337.0,1276.88323213,269.894766113,72843.1847754,0,0,0,0,0,0,0,0,25.0,1277.03234848,102.208588957,1323.38509166,0,0,0,10934043,8563,79184570,0,0,0,0,0,0,325,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
67633,366,6614,29506,8807946,80.6174863388,215.120039431,1331.71242818,79.2557577124,130667750.94998,103204.057191016,9.69092993266,422.958060026,67621,185.263013699,1843.98466564,67608,10.2234991683,435.14811117,-366,-6614,5411.55944583,97792.4977452,1266.12075634,293.500163573,86142.3460175,18,1266.302149,80.6174863388,1331.71242818,8837452,6980,130667750,365,0,0,0,0,vod
67633,366,6614,29506,8807946,80.6174863388,215.120039431,1331.71242818,79.2557577124,130667750.94998,103204.057191016,9.69092993266,422.958060026,67621,185.263013699,1843.98466564,67608,10.2234991683,435.14811117,-366,-6614,5411.55944583,97792.4977452,1266.12075634,293.500163573,86142.3460175,18,1266.302149,80.6174863388,1331.71242818,8837452,6980,130667750,365,0,0,0,0,vod
104381,610,8453,79602,11172372,130.495081967,287.996489229,1321.70495682,135.992550359,107797146.990353,86826.1465209186,11.5185389539,305.949325147,104381,171.397372742,1170.01879191,104332,12.3440605774,318.491197212,-610,-8453,5843.97543614,80982.1710848,1241.53916593,334.514799305,111900.150954,13,1241.6761558,130.495081967,1321.70495682,11251974,9063,107797146,609,0,0,0,0,vod
35844,176,7830,26335,10390906,149.630681818,312.600018228,1327.0633461,108.488323139,290627190.045754,223356.768217833,4.4777014366,199.6665196,35844,204.822857143,1338.91127394,35835,4.5772129263,202.04888009,2548,98076,4910.16627609,218446.601942,1301.18371425,208.45255394,43452.4672441,44,1301.34624032,149.630681818,1327.0633461,10417241,8006,290627190,175,0,0,0,0,vod
205738,516,6733,61176,8326911,118.558139535,139.921318083,1236.73117481,332.216798793,40770722.9583256,35234.1327319212,28.3854856512,431.791936451,205698,399.413592233,1583.96900573,205700,30.5555555556,450.436821977,11376,131464,2508.04421157,32726.0885204,1157.16193103,431.921996231,186556.610828,13,1157.32156159,118.558139535,1236.73117481,8388087,7249,40770722,515,0,0,0,0,vod
132933,1230,19826,95978,26388182,78.0308943089,199.904641274,1330.9887017,84.1454692687,199229386.232162,158395.582737168,6.31360721919,221.598975257,132933,108.1635476,912.161853873,131310,6.62345523329,229.138548876,-1230,-19826,9252.78147638,149142.801261,1257.80011398,308.78652474,95349.1178609,16,1257.85984992,78.0308943089,1330.9887017,26484160,21056,199229386,1229,0,0,0,0,vod
132933,1230,19826,95978,26388182,78.0308943089,199.904641274,1330.9887017,84.1454692687,199229386.232162,158395.582737168,6.31360721919,221.598975257,132933,108.1635476,912.161853873,131310,6.62345523329,229.138548876,-1230,-19826,9252.78147638,149142.801261,1257.80011398,308.78652474,95349.1178609,16,1257.85984992,78.0308943089,1330.9887017,26484160,21056,199229386,1229,0,0,0,0,vod
82815,136,6820,14861,9076356,109.272058824,261.080701782,1330.84398827,85.2312400285,109777419.549599,83994.4454507034,11.9072609633,426.914010666,82815,613.444444444,3014.41570207,82774,12.1387300191,432.346956046,1628,77864,1642.21457465,82352.230876,1306.96478367,192.482021734,37049.3286906,50,1307.15267395,109.272058824,1330.84398827,9091217,6956,109777419,135,0,0,0,0,vod
368008,1330,58251,198794,77188330,149.469172932,306.914653269,1325.09879659,119.417003155,210286526.379861,161901.371709311,6.17670359181,257.238693255,368008,276.905944319,1701.31724597,367994,6.31749356223,260.345552745,17808,733428,3614.05186844,158287.319841,1298.8563828,214.95678214,46206.4181881,43,1298.87818264,149.469172932,1325.09879659,77387124,59581,210286526,1329,0,0,0,0,vod
136221,890,21454,145894.0,28415567.0,1337.0,29.0,163.925842697,348.655920106,1337.0,28.0,1324.48806749,123.307073348,2.0967002885017726E8,164027.57284119187,6.09680884393,206.334356978,15115.0,0.0,136221.0,153.229471316,1024.14920479,15115.0,0.0,136214.0,6.34941500023,210.83257225,15125.0,0.0,0,0,0,0,14888,327296,6533.50070841,157494.072133,28.0,1337.0,1278.26350414,266.359911941,70947.6026892,0,0,0,0,0,0,0,0,24.0,1278.3207125,163.925842697,1324.48806749,0,0,0,28561461,22344,209670028,0,0,0,0,0,0,889,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
123910,210,6578,42452.0,8721611.0,1337.0,31.0,202.152380952,389.996682134,1337.0,29.0,1325.87579811,114.643490555,7.072926317488499E7,54781.69639254297,18.2569618388,630.849611648,29650.0,0.0,123910.0,592.870813397,3555.53665585,29650.0,0.0,123892.0,18.8371597993,641.082251551,29654.0,0.0,0,0,0,0,3640,109376,1694.77846824,53086.9179243,29.0,1337.0,1291.11798498,235.106586522,55275.1070262,0,0,0,0,0,0,0,0,31.0,1291.30819093,202.152380952,1325.87579811,0,0,0,8764063,6788,70729263,0,0,0,0,0,0,209,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
124602,3672,8676,192864,11543059,52.522875817,92.3440797224,1330.45862148,88.5303719649,94187276.2877,99099.5329127943,10.09168219,266.271634851,124602,33.9422500681,498.989866758,124530,14.3550432277,334.920098336,83208,194264,29469.8319449,69629.7009679,950.462385618,591.00201309,349283.379477,2,950.539358601,52.522875817,1330.45862148,11735923,12348,94187276,3671,0,0,0,0,vod
145940,236,7589,30096.0,10106769.0,1337.0,31.0,127.525423729,300.779716152,1337.0,29.0,1331.76558176,78.1860674623,6.945912703850898E7,53617.925174729346,18.6528629857,695.074281335,29707.0,0.0,145940.0,621.021276596,3972.04325818,29707.0,0.0,145904.0,19.2282551397,707.144070804,29768.0,0.0,0,0,0,0,4180,92524,1617.10291901,52000.8222557,29.0,1337.0,1295.45131613,225.972244599,51063.4553293,0,0,0,0,0,0,0,0,32.0,1295.61686901,127.525423729,1331.76558176,0,0,0,10136865,7825,69459127,0,0,0,0,0,0,235,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
104096,338,10710,33534,14279507,99.2130177515,241.936013457,1333.28730159,64.4955536286,137498472.563787,106132.800491854,9.42301077216,395.385824751,104096,308.890207715,2246.96317344,103935,9.70538799141,404.871592595,9064,165096,3247.00276668,102885.797725,1295.53606661,225.797839588,50984.6643626,31,1295.65333092,99.2130177515,1333.28730159,14313041,11048,137498472,337,0,0,0,0,vod
166809,5076,11528,237698,15287328,46.8278171789,113.713014893,1326.10409438,115.012349202,93070673.6447074,99538.9936993807,10.0469192315,236.228739008,165335,32.5783251232,467.087473443,166763,14.4671640496,315.887733738,78240,178864,30430.0127691,69108.9809303,935.041433303,600.420150789,360504.357474,2,935.097747531,46.8278171789,1326.10409438,15525026,16604,93070673,5075,0,0,0,0,vod
287033,858,13646,70948.0,17915346.0,1175.0,32.0,82.68997669,228.015290317,1337.0,29.0,1312.86428257,167.303872948,6.266280880595611E7,50530.77520703195,19.7912845618,614.207415361,29530.0,0.0,287033.0,334.927654609,2507.10890706,29530.0,0.0,287012.0,21.0342249908,633.442686771,29540.0,0.0,0,0,0,0,13380,206452,2989.20333202,47541.571875,29.0,1337.0,1240.08300586,337.094678072,113632.821984,0,0,0,0,0,0,0,0,15.0,1240.16850524,82.68997669,1312.86428257,0,0,0,17986294,14504,62662808,0,0,0,0,0,0,857,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
259092,626,14678,86506.0,19291033.0,1337.0,31.0,138.188498403,320.479050815,1337.0,29.0,1314.28212291,163.359702388,7.479018649746037E7,59067.82146882189,16.9307978828,542.135938561,29323.0,0.0,259092.0,414.5472,2653.75406049,29323.0,0.0,259086.0,17.6525175445,553.755103845,29329.0,0.0,0,0,0,0,8984,197392,2416.1301777,56651.6912911,29.0,1337.0,1266.17941849,289.917646448,84052.2417222,0,0,0,0,0,0,0,0,23.0,1266.26215369,138.188498403,1314.28212291,0,0,0,19377539,15304,74790186,0,0,0,0,0,0,625,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
328131,1920,91737,274187,121726099,142.805729167,298.867756144,1326.90298353,109.948909574,371803596.734231,285425.637931192,3.50357691979,148.819708546,328131,170.990620115,1026.1281977,328123,3.5768182611,150.515849274,27908,1211240,5851.32157583,279574.316355,1302.62895855,204.511597072,41824.9933367,47,1302.64286706,142.805729167,1326.90298353,122000286,93657,371803596,1919,0,0,0,0,vod
122933,702,7890,40626,10506392,57.8717948718,155.146272437,1331.6086185,79.3319500462,85794847.5999122,69891.7296413493,14.3095099523,536.157225261,122933,175.368045649,1870.72909738,122895,15.5780200279,561.304004416,-702,-7890,5710.42763131,64181.30201,1227.55207727,359.819832733,129470.312028,11,1227.69494879,57.8717948718,1331.6086185,10547018,8592,85794847,701,0,0,0,0,vod
122933,702,7890,40626,10506392,57.8717948718,155.146272437,1331.6086185,79.3319500462,85794847.5999122,69891.7296413493,14.3095099523,536.157225261,122933,175.368045649,1870.72909738,122895,15.5780200279,561.304004416,-702,-7890,5710.42763131,64181.30201,1227.55207727,359.819832733,129470.312028,11,1227.69494879,57.8717948718,1331.6086185,10547018,8592,85794847,701,0,0,0,0,vod
228862,428,12338,55350.0,16353149.0,1337.0,31.0,129.322429907,310.343805365,1337.0,28.0,1325.42948614,116.387176982,7.169603953474146E7,55780.339243736395,17.9288679984,584.733653674,29909.0,0.0,228862.0,535.976580796,3157.24487807,29909.0,0.0,228856.0,18.550376915,595.149340035,29930.0,0.0,0,0,0,0,4876,149560,1870.12260664,53910.2166371,28.0,1337.0,1285.33218454,250.339507869,62669.8691999,0,0,0,0,0,0,0,0,28.0,1285.43286856,129.322429907,1325.42948614,0,0,0,16408499,12766,71696039,0,0,0,0,0,0,427,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
308180,1380,33543,276734,44382061,200.531884058,365.967044801,1323.1392839,128.46979142,144911399.182296,113320.137581933,8.82480957563,297.755113892,308180,223.480783176,1483.37410032,308168,9.1875260867,304.040309658,28428,607920,4477.9025245,108842.235057,1278.78055206,262.625106407,68971.9465152,24,1278.8171692,200.531884058,1323.1392839,44658795,34923,144911399,1379,0,0,0,0,vod
87891,296,7474,59762.0,9902115.0,1337.0,31.0,201.898648649,398.537712566,1337.0,28.0,1324.87489965,120.212919424,1.1334353915645516E8,88404.95613885381,11.3130390012,350.18579273,15707.0,0.0,87888.0,297.925423729,1776.12246042,15707.0,0.0,87884.0,11.7602033989,357.363503293,15712.0,0.0,0,0,0,0,5464,131096,3367.80785291,85037.1482859,28.0,1337.0,1282.10191739,257.177588709,66140.312134,0,0,0,0,0,0,0,0,25.0,1282.26692407,201.898648649,1324.87489965,0,0,0,9961877,7770,113343539,0,0,0,0,0,0,295,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
601367,2940,75547,446810,100315468,151.976190476,313.509572262,1327.85508359,104.547155589,167555382.985764,130514.311560162,7.6620926025,309.354366902,601367,204.616195985,1586.42958349,601358,7.9601567257,315.574179947,54312,1323220,4888.86154378,125625.450016,1283.80918102,253.089695996,64054.3942195,25,1283.82553799,151.976190476,1327.85508359,100762278,78487,167555382,2939,0,0,0,0,vod
178661,940,7057,90908,8821967,96.7106382979,122.892756929,1250.10160125,309.604347615,49887076.6423562,44760.7480087988,22.3437968984,300.339542665,178661,190.267305644,865.332227205,178626,25.3154761905,321.963639818,-940,-7057,5261.36090137,39499.3871074,1114.55513878,473.650696734,224344.982516,7,1114.69451044,96.7106382979,1250.10160125,8912875,7997,49887076,939,0,0,0,0,vod
125673,352,16089,45896.0,21431786.0,1337.0,29.0,130.386363636,303.112248982,1337.0,28.0,1332.07694698,76.0156437302,1.7090132327548477E8,130823.64549266748,7.64434306569,346.727362037,19091.0,0.0,125673.0,358.042735043,2349.69807809,19091.0,0.0,125634.0,7.80917454003,351.282736054,19116.0,0.0,0,0,0,0,5132,212328,2800.91984754,128022.725645,28.0,1337.0,1306.35074808,194.604974696,37871.0961764,0,0,0,0,0,0,0,0,45.0,1306.43020498,130.386363636,1332.07694698,0,0,0,21477682,16441,170901323,0,0,0,0,0,0,351,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
240390,566,22253,91648.0,29607880.0,1174.0,34.0,161.922261484,343.944512348,1337.0,29.0,1330.5118411,86.7271876348,1.2354726902117392E8,94924.91368193353,10.5351038654,405.556321481,29368.0,0.0,240390.0,425.469026549,2545.02804632,29368.0,0.0,240369.0,10.8021301456,410.864178351,29369.0,0.0,0,0,0,0,7120,267952,2354.50725904,92570.4064229,29.0,1337.0,1301.51599474,208.082324542,43298.2537868,0,0,0,0,0,0,0,0,39.0,1301.57303125,161.922261484,1330.5118411,0,0,0,29699528,22819,123547269,0,0,0,0,0,0,565,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
100007,194,6634,27876.0,8829814.0,1337.0,31.0,143.690721649,329.525561317,1337.0,29.0,1330.99397046,83.597724193,8.857070005099644E7,68275.22073454858,14.6487476197,559.614604851,28497.0,0.0,100007.0,518.170984456,3298.33805006,28497.0,0.0,99979.0,15.0729684909,568.531273731,28526.0,0.0,0,0,0,0,2872,89036,1939.86420951,66335.356525,29.0,1337.0,1297.26563186,220.846610938,48773.2255629,0,0,0,0,0,0,0,0,34.0,1297.4556239,143.690721649,1330.99397046,0,0,0,8857690,6828,88570700,0,0,0,0,0,0,193,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
164159,261,8671,32306,11475474,123.777777778,278.266357672,1323.43143813,126.804225217,70101426.0564453,54410.6628329851,18.3808084201,523.213105364,164159,631.380769231,3008.36465748,164150,18.9331026528,531.211126968,3864,127508,1589.9219659,52820.7408671,1288.3820665,242.253342456,58686.6819309,33,1288.5263099,123.777777778,1323.43143813,11507780,8932,70101426,260,0,0,0,0,vod
309599,1460,15389,115220,20411404,78.9178082192,199.126788299,1326.36324647,112.797788717,66300679.2657599,54422.0104070104,18.3760090218,549.337909089,309599,212.199451679,1879.74793807,309515,20.114049909,589.783511708,26128,256160,4715.77750574,49706.2329013,1218.27661721,371.767624596,138211.166698,10,1218.34892278,78.9178082192,1326.36324647,20526624,16849,66300679,1459,0,0,0,0,vod
97984,344,8297,40930.0,11042488.0,1337.0,30.0,118.98255814,293.078293281,1337.0,28.0,1330.90128962,84.3162685561,1.1311456972566949E8,88187.86740692357,11.3407407407,435.15455007,28096.0,0.0,97984.0,285.667638484,2169.07766673,28096.0,0.0,69858.0,8.42068466731,320.498371674,17103.0,0.0,0,0,0,0,4960,99568,3510.77726976,84677.0901372,28.0,1337.0,1282.6608424,257.640563996,66378.6602163,0,0,0,0,0,0,0,0,24.0,1282.80928133,118.98255814,1330.90128962,0,0,0,11083418,8641,113114569,0,0,0,0,0,0,343,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
123075,222,9810,26624,13045347,119.927927928,270.588924058,1329.80091743,92.0824783054,106211423.928499,81511.2736136502,12.2694646596,519.561876616,123075,556.900452489,3466.47395504,123040,12.5435824243,526.462988349,-222,-9810,1803.77818403,79707.4954296,1303.03079837,203.910518976,41579.4997491,44,1303.16068581,119.927927928,1329.80091743,13071971,10032,106211423,221,0,0,0,0,vod
123075,222,9810,26624,13045347,119.927927928,270.588924058,1329.80091743,92.0824783054,106211423.928499,81511.2736136502,12.2694646596,519.561876616,123075,556.900452489,3466.47395504,123040,12.5435824243,526.462988349,-222,-9810,1803.77818403,79707.4954296,1303.03079837,203.910518976,41579.4997491,44,1303.16068581,119.927927928,1329.80091743,13071971,10032,106211423,221,0,0,0,0,vod
78854,464,7244,40512,9646313,87.3103448276,226.394346746,1331.62796797,79.1761723453,122845068.10054,97750.2726557943,10.2314778773,357.913593324,78854,170.311015119,1452.5999658,78818,10.881954991,370.345808245,-464,-7244,5884.29248992,91865.9801659,1256.73394733,310.748251037,96564.4755223,15,1256.89699014,87.3103448276,1331.62796797,9686825,7708,122845068,463,0,0,0,0,vod
78854,464,7244,40512,9646313,87.3103448276,226.394346746,1331.62796797,79.1761723453,122845068.10054,97750.2726557943,10.2314778773,357.913593324,78854,170.311015119,1452.5999658,78818,10.881954991,370.345808245,-464,-7244,5884.29248992,91865.9801659,1256.73394733,310.748251037,96564.4755223,15,1256.89699014,87.3103448276,1331.62796797,9686825,7708,122845068,463,0,0,0,0,vod
483056,2316,50390,314568,66799719,135.823834197,290.901831633,1325.65427664,116.391836651,138936866.533073,109109.50283197,9.16527843658,334.295192025,483056,208.66349892,1582.34424613,483049,9.58639782492,342.063965353,-2316,-50390,4794.47517472,104315.027657,1273.37211376,275.940784178,76143.3163726,21,1273.39627367,135.823834197,1325.65427664,67114287,52706,138936866,2315,0,0,0,0,vod
186468,248,13805,31581,18354922,127.342741935,282.139697983,1329.58507787,93.8261713452,98604066.1132205,75364.1375463887,13.2698548249,538.989225843,186466,754.923076923,4003.93948564,186463,13.507896262,544.241837936,3532,187756,1329.98691464,74034.1506317,1308.37057066,187.360176963,35103.8359118,55,1308.46367324,127.342741935,1329.58507787,18386503,14053,98604066,247,0,0,0,0,vod
211092,286,11881,46268.0,15814764.0,1337.0,31.0,161.776223776,344.373714171,1337.0,28.0,1331.0970457,83.7465970495,7.513800617740132E7,57638.375684535655,17.3509781358,589.979925629,29412.0,0.0,211092.0,740.673684211,3791.05114035,29412.0,0.0,211085.0,17.7680976431,597.213218988,29417.0,0.0,0,0,0,0,4220,157424,1354.85949254,56283.516192,28.0,1337.0,1303.61349441,202.511427779,41010.8783812,0,0,0,0,0,0,0,0,41.0,1303.72063779,161.776223776,1331.0970457,0,0,0,15861032,12167,75138006,0,0,0,0,0,0,285,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
25556,278,7945,27834,10562146,100.122302158,243.686205883,1329.40792952,94.5295334348,414383315.072781,321763.969322273,3.10824616882,202.41137116,25556,92.2599277978,1101.02699635,25518,3.21223564955,206.407022083,-278,-7945,10878.0716857,310885.897637,1287.85469358,244.937318187,59994.2898405,28,1288.01130974,100.122302158,1329.40792952,10589980,8223,414383315,277,0,0,0,0,vod
25556,278,7945,27834,10562146,100.122302158,243.686205883,1329.40792952,94.5295334348,414383315.072781,321763.969322273,3.10824616882,202.41137116,25556,92.2599277978,1101.02699635,25518,3.21223564955,206.407022083,-278,-7945,10878.0716857,310885.897637,1287.85469358,244.937318187,59994.2898405,28,1288.01130974,100.122302158,1329.40792952,10589980,8223,414383315,277,0,0,0,0,vod
270095,1186,30162,199920,39982307,168.566610455,328.782922804,1325.58540548,116.962668361,148770717.710435,116062.8667691,8.61629502026,285.322970283,270095,227.928270042,1451.04064617,270086,8.95480919068,291.134657344,-1186,-30162,4391.04759436,111671.819175,1281.81326358,256.865137804,65979.6990189,25,1281.85415338,168.566610455,1325.58540548,40182227,31348,148770717,1185,0,0,0,0,vod
270095,1186,30162,199920,39982307,168.566610455,328.782922804,1325.58540548,116.962668361,148770717.710435,116062.8667691,8.61629502026,285.322970283,270095,227.928270042,1451.04064617,270086,8.95480919068,291.134657344,-1186,-30162,4391.04759436,111671.819175,1281.81326358,256.865137804,65979.6990189,25,1281.85415338,168.566610455,1325.58540548,40182227,31348,148770717,1185,0,0,0,0,vod
292046,710,26485,111206.0,35222404.0,1180.0,29.0,156.628169014,338.387576747,1337.0,29.0,1329.90009439,91.5001235202,1.209864541887237E8,93118.89222930635,10.7393542693,360.334547139,19192.0,0.0,292046.0,411.912552891,2195.81581643,19192.0,0.0,292045.0,11.0272239843,365.344483055,19200.0,0.0,0,0,0,0,8548,307067,2431.12386405,90687.7683653,29.0,1337.0,1299.26286954,214.803013334,46140.3345374,0,0,0,0,0,0,0,0,37.0,1299.31064534,156.628169014,1329.90009439,0,0,0,35333610,27195,120986454,0,0,0,0,0,0,709,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
48343,376,8615,40322,11460494,107.239361702,253.799860559,1330.2952989,89.0350971301,237900337.173945,185983.492956581,5.37741935484,234.944469173,48343,128.914666667,1145.06441132,48332,5.61086603204,240.105835449,-376,-8615,7777.75479387,178205.738163,1279.1540258,264.994833919,70222.2620036,22,1279.2962963,107.239361702,1330.2952989,11500816,8991,237900337,375,0,0,0,0,vod
48343,376,8615,40322,11460494,107.239361702,253.799860559,1330.2952989,89.0350971301,237900337.173945,185983.492956581,5.37741935484,234.944469173,48343,128.914666667,1145.06441132,48332,5.61086603204,240.105835449,-376,-8615,7777.75479387,178205.738163,1279.1540258,264.994833919,70222.2620036,22,1279.2962963,107.239361702,1330.2952989,11500816,8991,237900337,375,0,0,0,0,vod
285643,650,21431,88290.0,28516074.0,1177.0,29.0,135.830769231,310.753047739,1337.0,29.0,1330.59931874,86.533557494,1.0014025899461916E8,77302.78704536782,12.9367300725,454.198251893,28759.0,0.0,285643.0,440.12788906,2615.50008272,28759.0,0.0,285640.0,13.3289780681,461.278328285,28765.0,0.0,0,0,0,0,9340,300316,2275.56775415,75027.2192912,29.0,1337.0,1295.42183679,225.588765638,50890.291182,0,0,0,0,0,0,0,0,32.0,1295.4805036,135.830769231,1330.59931874,0,0,0,28604364,22081,100140258,0,0,0,0,0,0,649,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
157421,356,8368,61302,11062874,172.196629213,325.659202476,1322.04517208,133.550769994,70665133.622579,55418.2732926357,18.0466582598,499.757825324,157421,443.43943662,2442.34284082,157408,18.8129556591,510.916550451,-356,-8368,2261.45177581,53156.8215168,1275.09719198,270.515857923,73178.829388,23,1275.24335167,172.196629213,1322.04517208,11124176,8724,70665133,355,0,0,0,0,vod
157421,356,8368,61302,11062874,172.196629213,325.659202476,1322.04517208,133.550769994,70665133.622579,55418.2732926357,18.0466582598,499.757825324,157421,443.43943662,2442.34284082,157408,18.8129556591,510.916550451,-356,-8368,2261.45177581,53156.8215168,1275.09719198,270.515857923,73178.829388,23,1275.24335167,172.196629213,1322.04517208,11124176,8724,70665133,355,0,0,0,0,vod
80744,208,6826,22932.0,9095733.0,1337.0,31.0,110.25,269.991975189,1337.0,28.0,1332.51289188,71.3845525255,1.1293303527197067E8,87114.83206182503,11.4807336841,484.024491554,24139.0,0.0,80744.0,390.06763285,2801.62070904,24139.0,0.0,80711.0,11.8257875458,492.124153614,24177.0,0.0,0,0,0,0,4352,102248,2576.04280194,84538.7892599,28.0,1337.0,1296.37555082,223.517011416,49959.8543922,0,0,0,0,0,0,0,0,32.0,1296.55985215,110.25,1332.51289188,0,0,0,9118665,7034,112933035,0,0,0,0,0,0,207,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
173334,430,9557,65962,12666638,153.4,311.940520898,1325.3780475,118.039979248,73457025.1652878,57617.0860881304,17.3577007811,484.637962361,173331,404.034965035,2307.76828438,173328,18.1381331101,495.940661664,8456,185032,2480.75968939,55136.3263987,1274.92360833,272.222172602,74104.9112559,22,1275.05126665,153.4,1325.3780475,12732600,9987,73457025,429,0,0,0,0,vod
90284,220,6827,28608.0,9093351.0,1337.0,29.0,130.036363636,311.438316775,1337.0,28.0,1331.96880035,76.6388025636,1.0103627442293207E8,78053.69722209914,12.813511212,480.134720412,26366.0,0.0,90284.0,412.255707763,2700.52711273,26400.0,0.0,90247.0,13.2210665104,488.608508112,26392.0,0.0,0,0,0,0,3512,93760,2436.75512826,75616.9420938,28.0,1337.0,1294.45175936,228.901881117,52396.071179,0,0,0,0,0,0,0,0,31.0,1294.63544771,130.036363636,1331.96880035,0,0,0,9121959,7047,101036274,0,0,0,0,0,0,219,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vod
