Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,Packet Length Variance,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Fwd Act Data Pkts,Active Mean,Active Std,Idle Mean,Idle Std,Label
291710,2980,8589,234718,11242539,78.7644295302,212.485930762,1308.94621027,170.458000798,39344749.9228686,39659.2506256213,25.21697787,323.469363195,291710,97.9221215173,632.188131352,291666,33.9620400559,378.748604141,46628,135384,10215.6251071,29443.6255185,992.081417459,567.980240327,322601.553402,2,992.167170888,78.7644295302,1308.94621027,11477257,11569,39344749,2979,0,0,0,0,live
296354,1626,20628,316634,26013658,194.731857319,379.921208908,1261.08483615,247.617863978,88847432.4625279,75092.6257111428,13.3174852829,241.999378824,296312,182.345846154,887.162285581,296315,14.3653948708,253.472566843,24336,304908,5486.68146878,69605.9442424,1183.16940013,379.979787328,144384.638778,12,1183.22256673,194.731857319,1261.08483615,26330292,22254,88847432,1625,0,0,0,0,live
291028,4522,13591,412146,17765142,91.1424148607,237.202431793,1307.12545067,185.283270016,62458897.4256773,62237.9977184326,16.0682420495,270.401864716,291018,64.3702720637,540.398873122,290990,21.4120676968,314.528547837,57164,176932,15538.0238328,46699.9738857,1003.55603401,562.838261991,316786.909161,3,1003.6114393,91.1424148607,1307.12545067,18177288,18113,62458897,4521,0,0,0,0,live
295324,3594,10109,463368,12932704,128.928213689,303.073369257,1279.32574933,256.289793171,45360593.788517,46399.8862266528,21.5533498759,241.09882304,295171,82.1516838297,485.600506575,295164,29.201028888,293.654661476,55416,155092,12169.6848207,34230.2014059,977.613032691,573.239691506,328603.743918,2,977.684375684,128.928213689,1279.32574933,13396072,13703,45360593,3593,0,0,0,0,live
295040,6946,23236,508216,30575916,73.1667146559,196.368587524,1315.88552247,156.72760791,105355653.470716,102297.993492408,9.7756866903,162.914371655,295040,42.4823614111,350.669605127,294875,12.6909834302,193.555203776,110756,375932,23542.5704989,78755.4229935,1029.89331743,549.000765196,301401.840186,3,1029.9274402,73.1667146559,1315.88552247,31084132,30182,105355653,6945,0,0,0,0,live
296497,4880,14420,430406,18730633,88.1979508197,231.049147816,1298.93432732,202.754923763,64624731.4475357,65093.4073531941,15.3633348878,217.949617742,296497,60.7700348432,430.711438401,296453,20.5598862612,254.878523888,93292,282475,16458.8511857,48634.5561675,992.803999793,566.690626618,321138.266297,2,992.855440415,88.1979508197,1298.93432732,19161039,19300,64624731,4879,0,0,0,0,live
296306,4850,14238,430446,18551749,88.7517525773,233.156960219,1302.97436438,195.918321236,64062810.0679703,64419.8902485944,15.5239691937,262.202829178,296303,61.1060012374,518.069154086,296267,20.8096509096,306.354483258,73276,214524,16368.213941,48051.6763076,994.461731887,567.331648054,321865.198884,2,994.513830679,88.7517525773,1302.97436438,18982195,19088,64062810,4849,0,0,0,0,live
295892,1568,20443,314878,25768697,200.81505102,386.063285583,1260.51445483,249.113813407,88152349.5059008,74388.6282832926,13.4435256701,243.577741301,295847,188.798340779,903.760150073,295852,14.4727521769,254.878859611,26188,337508,5299.23080043,69089.3974829,1185.02271488,377.548387748,142542.785091,13,1185.07655263,200.81505102,1260.51445483,26083575,22011,88152349,1567,0,0,0,0,live
291510,4560,13251,413686,17291256,90.7206140351,236.248673763,1304.90196966,192.075894131,60735281.8085143,61099.1046619327,16.3677709152,272.563546154,291488,63.9368282518,538.108278179,291471,21.9978113208,318.407565843,81096,232008,15642.6880725,45456.4165895,994.052773411,567.923751763,322537.387816,2,994.108584583,90.7206140351,1304.90196966,17704942,17811,60735281,4559,0,0,0,0,live
132954,764,11316,51366,15066731,67.2329842932,190.245163374,1331.45378226,81.0799547711,113709230.26009,90858.4924109091,11.0070370064,468.387233985,132954,174.25163827,1864.35403789,132784,11.7352187362,487.777881868,10432,126024,5746.34836109,85112.1440498,1251.50517341,321.143308864,103133.024828,14,1251.60877483,67.2329842932,1331.45378226,15118097,12080,113709230,763,0,0,0,0,live
295088,3280,9576,451952,12203931,137.790243902,315.859683954,1274.42888471,267.104814031,42888504.4461313,43566.6648592962,22.9551147413,253.936641173,294952,89.9518145776,518.180934519,294924,30.801462141,307.305523425,53220,150899,11115.3283088,32451.3365505,984.445827176,569.304282793,324107.366406,2,984.522401991,137.790243902,1274.42888471,12655883,12856,42888504,3279,0,0,0,0,live
295780,7176,22681,512136,29856223,71.3678929766,193.397290989,1316.35390856,155.08307755,102672117.79025,100943.268645615,9.906886388,173.877609204,295595,41.1979094077,363.19846085,295620,13.0343915344,207.465582359,93744,295517,24261.2752722,76681.9933735,1017.13098667,557.005243212,310254.840966,3,1017.16505342,71.3678929766,1316.35390856,30368359,29857,102672117,7175,0,0,0,0,live
297178,4958,14588,433672,18951738,87.4691407826,229.291940952,1299.13202632,202.621432642,65231645.6803667,65772.0288850453,15.2048094142,223.590612346,297178,59.9511801493,441.646334415,297139,20.3701240831,261.41271143,84496,241320,16683.6037661,49088.425119,991.788049317,567.373193208,321912.340371,2,991.838790545,87.4691407826,1299.13202632,19385410,19546,65231645,4957,0,0,0,0,live
289975,4534,13254,415252,17235783,91.586237318,238.795059564,1300.42123133,202.621003112,60870885.421157,61343.2192430382,16.3026367572,267.680286218,289975,63.9697771895,527.890505589,289936,21.8770089791,312.769570483,69192,200172,15635.8306751,45707.388568,992.305357243,568.02221541,322649.237199,2,992.361142343,91.586237318,1300.42123133,17651035,17788,60870885,4533,0,0,0,0,live
295719,2758,8334,229186,10864971,83.09862219,222.322803127,1303.69222462,182.543255883,37515874.8676953,37508.5807810793,26.6629699757,328.32624368,295719,107.261153428,652.39914556,295679,35.482899316,382.096402971,56696,169404,9326.42136623,28182.1594148,1000.20580546,561.833701471,315657.108109,3,1000.29597908,83.09862219,1303.69222462,11094157,11092,37515874,2757,0,0,0,0,live
295689,1562,19867,314778,25051040,201.52240717,386.637497652,1260.9372326,248.504105565,85785463.7812026,72471.4142223756,13.7991879783,244.529974309,295648,189.396540679,896.392830246,295649,14.8821604752,256.126883153,19696,253772,5282.5773025,67188.8369199,1183.71269249,379.456421589,143987.175885,12,1183.76793131,201.52240717,1260.9372326,25365818,21429,85785463,1561,0,0,0,0,live
297610,4588,13991,419260,18257852,91.3818657367,237.701224278,1304.97119577,192.293067186,62757004.1329256,62427.3377910689,16.0194854129,268.653679948,297593,64.8774798343,540.240337793,297571,21.2702644746,312.022850122,67886,207448,15416.1486509,47011.1891401,1005.28729817,561.854768707,315680.781119,3,1005.34140696,91.3818657367,1304.97119577,18677112,18579,62757004,4587,0,0,0,0,live
297131,3506,9508,457866,12098905,130.594980034,305.661958336,1272.49737064,271.180720486,42260050.2808526,43798.8631277114,22.8333973719,250.958595452,297131,84.7734664765,499.634963818,293193,30.8396970653,304.398619297,61852,168296,11799.5093073,31999.3538204,964.879600461,579.253525289,335534.64656,2,964.953742124,130.594980034,1272.49737064,12556771,13014,42260050,3505,0,0,0,0,live
296769,7672,23659,538130,31143472,70.1420750782,187.038081131,1316.34777463,154.812265742,106755092.344551,105573.695365756,9.47235876157,161.297713049,296612,38.6666666667,337.466617919,296608,12.5373235269,193.424912874,119278,367688,25851.7567536,79721.9386122,1011.19430614,560.206189701,313830.974979,3,1011.2265807,70.1420750782,1316.34777463,31681602,31331,106755092,7671,0,0,0,0,live
296649,4970,14408,430976,18733872,86.7154929577,228.065343062,1300.24097723,200.012816506,64604458.4677515,65322.9911444165,15.3093358105,233.346627858,296649,59.6999396257,458.570536689,296589,20.5864510307,273.29718155,96176,281780,16753.8066874,48569.1844571,989.004540998,569.129506773,323908.395479,2,989.055578491,86.7154929577,1300.24097723,19164848,19378,64604458,4969,0,0,0,0,live
295043,2920,8849,234928,11575928,80.4547945205,216.272099713,1308.16227822,173.815938406,40030964.9779863,39889.1009107147,25.0716349422,321.939571193,295043,101.076738609,640.896582405,295004,33.3413200723,374.593196357,41216,125332,9896.86249123,29992.2384195,1003.56686491,561.692041227,315497.949178,3,1003.65213697,80.4547945205,1308.16227822,11810856,11769,40030964,2919,0,0,0,0,live
293865,1526,19503,292498,24621201,191.676277851,377.316813511,1262.43147208,245.632954344,84779402.1064094,71560.0701002161,13.9749381777,227.203298899,293852,192.689836066,831.56907244,293826,15.0664547226,238.210361214,21940,263132,5192.86066731,66367.2094329,1184.72867332,378.734746075,143440.007885,12,1184.78501118,191.676277851,1262.43147208,24913699,21029,84779402,1525,0,0,0,0,live
212101,582,12946,57898,17229909,99.4810996564,265.422305963,1330.90599413,85.3589655558,81507428.0649313,63780.934554764,15.6798255341,580.447065353,211938,364.78141136,2786.67663307,211938,16.3721900348,597.919988363,11404,147588,2743.9757474,61036.9588074,1277.93214576,269.12831585,72430.0503925,22,1278.02661147,99.4810996564,1330.90599413,17287807,13528,81507428,581,0,0,0,0,live
298681,5242,15687,543534,20143345,103.688286913,258.026980488,1284.0788551,246.894568185,69260779.8956077,70071.4139834807,14.2718367737,173.369430016,298667,56.9866437703,362.529138883,298521,19.0310467933,201.656130311,140524,421712,17550.4970186,52520.9169649,988.427233636,569.149496861,323931.149777,2,988.474461274,103.688286913,1284.0788551,20686879,20929,69260779,5241,0,0,0,0,live
79399,2476,7841,119636,10438592,48.3182552504,131.255243997,1331.28325469,81.6151073726,132976838.499225,129938.664214915,7.69668476154,263.436640928,79399,32.0804040404,537.243148007,79234,10.106377551,307.017469216,69788,222392,31184.2718422,98754.3923727,1023.41199845,556.262379803,309427.835184,3,1023.51119511,48.3182552504,1331.28325469,10558228,10317,132976838,2475,0,0,0,0,live
298589,11710,51576,1059990,67501755,90.5200683177,238.431852517,1308.78228246,172.190047879,229619125.285928,211950.205801285,4.71816386189,91.1664618454,298589,25.5008113417,210.915599866,298566,5.78896752302,101.674502631,317544,1408132,39217.7876613,172732.41814,1083.36369239,508.415710219,258486.534398,4,1083.38081092,90.5200683177,1308.78228246,68561745,63286,229619125,11709,0,0,0,0,live
293249,9108,29905,466950,39750629,51.268115942,136.233741377,1329.23019562,95.4784576711,137144812.088021,133037.111806008,7.51689223829,168.057877387,293249,32.2003953003,349.97295639,293074,9.80049491707,199.01533818,230988,750848,31058.9294422,101978.182364,1030.8794279,550.990349864,303590.365643,3,1030.9058519,51.268115942,1329.23019562,40217579,39013,137144812,9107,0,0,0,0,live
295237,12028,36953,578726,49188071,48.11489857,118.863399714,1331.09817877,82.9172307315,168565582.904582,165904.002547106,6.02770518579,147.9635499,295235,24.5476843768,298.788564546,295076,7.98538644728,176.920246042,289364,899716,40740.1511328,125163.851414,1016.04622106,560.006562261,313607.349776,3,1016.06696474,48.11489857,1331.09817877,49766797,48981,168565582,12027,0,0,0,0,live
292228,10576,33981,543064,45209161,51.3487140696,126.233692978,1330.4246785,87.4173007769,156563453.878478,152473.411172099,6.55866774396,157.100202875,292161,27.6275177305,322.2357435,292067,8.59526191878,186.618050706,259816,832804,36190.9194191,116282.491753,1026.82804435,552.960004381,305764.766445,3,1026.85108962,51.3487140696,1330.4246785,45752225,44557,156563453,10575,0,0,0,0,live
298621,16828,46913,1811950,54031228,107.674708819,268.936605991,1151.73252617,391.002823084,187003519.511354,213451.16384983,4.68498588014,19.7608848138,298621,17.7465383015,37.292208076,298553,6.36410726467,23.7399576984,479250,1315211,56352.3663774,157098.797472,876.081908318,586.028027557,343428.849082,2,876.09565272,107.674708819,1151.73252617,55843178,63741,187003519,16827,0,0,0,0,live
294471,9440,29103,503866,38664983,53.3756355932,134.475529272,1328.55660928,99.2350708582,133014283.240115,130888.950015451,7.6402625707,167.391688274,294471,31.1972666596,340.810535356,294305,10.1128788399,199.958518446,231884,712244,32057.4861362,98831.4638793,1016.24185347,559.092813849,312584.774497,3,1016.26821991,53.3756355932,1328.55660928,39168849,38543,133014283,9439,0,0,0,0,live
296850,11638,35931,572532,47826352,49.195050696,120.50930819,1331.06097799,82.9880356808,163041549.604177,160245.915445511,6.24053985873,153.229346588,296850,25.5091518433,309.525042328,296687,8.25736153632,182.913048346,275400,849552,39204.985683,121040.929763,1017.44925373,558.939374352,312413.224201,3,1017.47064265,49.195050696,1331.06097799,48398884,47569,163041549,11637,0,0,0,0,live
17283,222,7086,23120,9429656,104.144144144,278.245337456,1330.74456675,85.1160025952,546940693.166696,422843.256379101,2.36526618311,135.470066082,17283,78.2036199095,779.836987153,17231,2.43203952011,138.218918028,6300,147408,12844.9921889,409998.26419,1293.48925982,231.692597103,53681.4595521,31,1293.66625616,104.144144144,1330.74456675,9452776,7308,546940693,221,0,0,0,0,live
297722,11662,37028,576734,49286399,49.4541245069,121.391655603,1331.05755104,82.9470688469,167482191.440337,163541.827610993,6.11476924973,150.712731259,297722,25.5314295515,307.851755013,297560,8.03629783671,179.395863224,281312,896600,39170.7700472,124371.057564,1024.09706106,554.924127399,307940.78717,3,1024.11809406,49.4541245069,1331.05755104,49863133,48690,167482191,11661,0,0,0,0,live
22017,124,6036,19852,8040536,160.096774194,363.049312858,1332.09675282,74.5666825079,366098378.525685,279783.803424626,3.57476863127,181.660919638,22017,179,1278.50908304,21972,3.64076222038,184.533534401,3272,113952,5632.01162738,274151.791797,1308.50917059,187.544086476,35172.7843721,48,1308.72159091,160.096774194,1332.09675282,8060388,6160,366098378,123,0,0,0,0,live
290266,11538,36150,566788,48115848,49.1235916103,120.358567521,1331.00547718,83.3472593091,167717321.353517,164290.68509574,6.08689999371,150.228070394,290266,25.159573546,305.36551579,290065,8.02415004564,179.017831289,285960,891684,39749.746784,124540.938312,1020.86047097,556.913386289,310152.519828,3,1020.88187804,49.1235916103,1331.00547718,48682636,47688,167717321,11537,0,0,0,0,live
294220,8818,26250,474624,34866162,53.8244499887,138.416333387,1328.23474286,100.990693892,120116871.728638,119189.721976752,8.39022442752,175.14002189,294220,33.3696268572,353.050510451,289999,11.0480018286,208.527429727,218168,650992,29970.770172,89218.9518048,1007.78365508,564.050084598,318152.497935,2,1007.81239306,53.8244499887,1328.23474286,35340786,35068,120116871,8817,0,0,0,0,live
85501,516,10347,64356,13711576,124.720930233,310.010108867,1325.17406011,117.40065146,161120127.249974,127051.145600636,7.87157061315,265.753785087,85501,166.021359223,1210.85638149,85489,8.26300019331,272.472178399,13392,242688,6035.0171343,121016.128466,1268.15804492,287.897138525,82884.7623711,20,1268.27478597,124.720930233,1325.17406011,13775932,10863,161120127,515,0,0,0,0,live
297245,5206,21060,303728,27967503,58.3419131771,159.345220836,1327.99159544,103.023101364,95110871.5033054,88364.8169018823,11.3171521036,266.749127067,297049,57.069932757,602.712708719,297083,14.1071750795,304.837361144,135944,552532,17514.1718111,70850.6450908,1076.34705143,519.345764772,269720.023387,4,1076.38803015,58.3419131771,1327.99159544,28271231,26266,95110871,5205,0,0,0,0,live
288764,8494,34387,449092,45770592,52.8716741229,137.63098751,1331.04347573,83.1302601004,160060409.192282,148498.427781856,6.73423507463,158.260518276,288764,34.000235488,355.157650439,288597,8.39286337463,183.580841508,208196,837080,29415.0240335,119083.403748,1077.86159694,518.463297715,268804.191077,4,1077.88673305,52.8716741229,1331.04347573,46219684,42881,160060409,8493,0,0,0,0,live
291129,5330,25764,684452,33408261,128.415009381,302.030427371,1296.7031905,203.783409053,117105176.742956,106804.887180597,9.36316855884,155.925819199,291129,54.6310752486,373.849904716,291123,11.3000426969,172.024930204,145168,701776,18308.0352696,88496.851911,1096.44158225,493.863848501,243901.500857,4,1096.47684441,128.415009381,1296.7031905,34092713,31094,117105176,5329,0,0,0,0,live
298743,12280,39270,1374872,46024000,111.960260586,276.704481701,1171.98879552,372.853721254,158661029.714504,172556.344416438,5.79532095676,50.6784569124,298736,24.3290170209,103.087573405,298741,7.60755303165,58.7802585824,339420,1086556,41105.5656534,131450.778763,919.478283641,572.755140771,328048.451279,3,919.496120272,111.960260586,1171.98879552,47398872,51550,158661029,12279,0,0,0,0,live
44547,284,7708,34192,10259126,120.394366197,295.40887297,1330.97119875,83.4801951824,231066469.1225,179406.020607448,5.57464647729,290.137546084,44534,157.363957597,1536.82252503,44505,5.77462047489,296.187685899,6976,143744,6375.28902058,173030.731587,1287.95883898,245.025446948,60037.4696519,27,1288.11999499,120.394366197,1330.97119875,10293318,7992,231066469,283,0,0,0,0,live
298485,10068,43806,1492926,56097026,148.284266985,329.497969543,1280.57859654,238.588314301,192940857.999564,180491.481984019,5.54053050693,66.1642112217,298485,29.6498460316,151.35473492,298459,6.81335463988,74.4179797107,280132,1211640,33730.338208,146761.143776,1068.97618561,511.26737155,261394.325212,4,1068.99602777,148.284266985,1280.57859654,57589952,53874,192940857,10067,0,0,0,0,live
111161,238,9182,29814,12236774,125.268907563,307.924115192,1332.69157046,69.754557897,110349744.964511,84741.950864062,11.8017836288,529.02705755,111161,469.033755274,3309.61391428,111115,12.1027121229,536.869578226,5336,126952,2141.03867364,82600.9121904,1302.18925804,207.438991505,43030.9351967,38,1302.32749469,125.268907563,1332.69157046,12266588,9420,110349744,237,0,0,0,0,live
293939,9774,35794,498946,47637347,51.0482913853,128.310845606,1330.87520255,84.7209529018,163762865.764665,155025.362405125,6.45069897075,161.110414916,293939,30.0766397217,348.74310566,293756,8.20707959657,188.178538368,239580,871600,33251.7971416,121773.565264,1056.3644144,533.986218972,285141.282052,3,1056.38759656,51.0482913853,1330.87520255,48136293,45568,163762865,9773,0,0,0,0,live
299173,5652,24706,704120,31870362,124.57891012,296.191234733,1289.98470007,218.010996477,108881757.377838,101473.060737433,9.85515696544,141.029101053,299173,52.9416032561,323.810933782,299170,12.1096943938,157.130336698,160128,702104,18892.0791649,82580.9815725,1073.01192398,510.679231493,260793.277478,4,1073.04726925,124.57891012,1289.98470007,32574482,30358,108881757,5651,0,0,0,0,live
